temperature;humidity;time;date
22.6;36.8;02.03:55;26.12.2021
22.6;36.7;02.04:05;26.12.2021
22.6;36.8;02.04:15;26.12.2021
22.6;36.8;02.04:25;26.12.2021
22.6;36.8;02.04:35;26.12.2021
22.6;36.9;02.04:45;26.12.2021
22.6;36.8;02.04:55;26.12.2021
22.6;36.9;02.05:05;26.12.2021
22.6;36.8;02.05:16;26.12.2021
22.6;36.8;02.05:26;26.12.2021
22.6;36.8;02.05:36;26.12.2021
22.6;36.8;02.05:46;26.12.2021
22.6;36.8;02.05:55;26.12.2021
22.6;36.9;02.06:06;26.12.2021
22.6;36.9;02.06:16;26.12.2021
22.6;36.9;02.06:26;26.12.2021
22.6;37.0;02.06:36;26.12.2021
22.6;36.9;02.06:46;26.12.2021
22.6;36.9;02.06:56;26.12.2021
22.6;36.9;02.07:06;26.12.2021
22.6;36.9;02.07:16;26.12.2021
22.6;36.9;02.07:26;26.12.2021
22.6;36.9;02.07:36;26.12.2021
22.6;36.9;02.07:46;26.12.2021
22.6;36.9;02.07:56;26.12.2021
22.6;36.9;02.08:06;26.12.2021
22.6;37.0;02.08:16;26.12.2021
22.6;36.9;02.08:26;26.12.2021
22.6;36.8;02.08:36;26.12.2021
22.6;36.8;02.08:46;26.12.2021
22.6;36.8;02.08:56;26.12.2021
22.6;36.7;02.09:06;26.12.2021
22.6;36.8;02.09:16;26.12.2021
22.6;36.7;02.09:26;26.12.2021
22.6;36.8;02.09:36;26.12.2021
22.6;36.8;02.09:46;26.12.2021
22.6;36.9;02.09:56;26.12.2021
22.6;36.9;02.10:06;26.12.2021
22.6;36.9;02.10:16;26.12.2021
22.6;36.8;02.10:26;26.12.2021
22.6;36.8;02.10:36;26.12.2021
22.6;36.8;02.10:46;26.12.2021
22.6;36.9;02.10:56;26.12.2021
22.6;36.9;02.11:06;26.12.2021
22.6;36.9;02.11:16;26.12.2021
22.6;36.9;02.11:26;26.12.2021
22.6;36.9;02.11:36;26.12.2021
22.6;36.9;02.11:46;26.12.2021
22.6;36.9;02.11:56;26.12.2021
22.6;36.9;02.12:06;26.12.2021
22.6;36.9;02.12:16;26.12.2021
22.7;37.0;02.12:26;26.12.2021
22.6;36.9;02.12:36;26.12.2021
22.6;36.9;02.12:46;26.12.2021
22.6;36.9;02.12:56;26.12.2021
22.6;36.9;02.13:06;26.12.2021
22.6;36.9;02.13:16;26.12.2021
22.6;36.9;02.13:26;26.12.2021
22.7;37.0;02.13:36;26.12.2021
22.7;37.0;02.13:46;26.12.2021
22.6;36.9;02.13:56;26.12.2021
22.6;36.9;02.14:06;26.12.2021
22.6;36.9;02.14:16;26.12.2021
22.6;37.1;02.14:26;26.12.2021
22.6;37.1;02.14:36;26.12.2021
22.7;37.1;02.14:46;26.12.2021
22.7;37.0;02.14:56;26.12.2021
22.7;37.1;02.15:06;26.12.2021
22.7;37.1;02.15:16;26.12.2021
22.7;37.1;02.15:26;26.12.2021
22.7;37.0;02.15:36;26.12.2021
22.7;37.1;02.15:46;26.12.2021
22.7;37.0;02.15:56;26.12.2021
22.7;37.0;02.16:06;26.12.2021
22.7;36.9;02.16:16;26.12.2021
22.7;37.0;02.16:26;26.12.2021
22.7;37.0;02.16:36;26.12.2021
22.7;37.0;02.16:46;26.12.2021
22.7;37.1;02.16:56;26.12.2021
22.7;37.1;02.17:06;26.12.2021
22.7;37.0;02.17:16;26.12.2021
22.7;37.0;02.17:26;26.12.2021
22.7;37.1;02.17:36;26.12.2021
22.7;37.0;02.17:46;26.12.2021
22.7;37.0;02.17:56;26.12.2021
22.7;37.1;02.18:06;26.12.2021
22.8;37.3;02.18:16;26.12.2021
22.7;37.2;02.18:26;26.12.2021
22.7;37.0;02.18:36;26.12.2021
22.7;37.1;02.18:46;26.12.2021
22.7;37.1;02.18:56;26.12.2021
20.3;28.6;02.19:08;26.12.2021
20.2;30.0;02.19:18;26.12.2021
20.3;31.0;02.19:28;26.12.2021
20.3;30.2;16.53:00;26.12.2021
20.4;29.9;16.53:10;26.12.2021
20.4;29.7;16.53:20;26.12.2021
20.5;29.5;16.53:30;26.12.2021
20.5;29.7;16.53:40;26.12.2021
20.5;30.1;16.53:50;26.12.2021
20.5;29.6;16.54:00;26.12.2021
20.6;29.5;16.54:10;26.12.2021
20.6;29.6;16.54:20;26.12.2021
20.6;29.4;16.54:33;26.12.2021
20.6;29.3;16.54:40;26.12.2021
20.6;29.3;16.54:50;26.12.2021
20.6;29.3;16.55:00;26.12.2021
20.6;29.3;16.55:10;26.12.2021
20.7;29.4;16.55:20;26.12.2021
20.7;29.4;16.55:30;26.12.2021
20.7;29.4;16.55:40;26.12.2021
20.7;29.5;16.55:50;26.12.2021
20.7;29.4;16.56:00;26.12.2021
20.7;29.4;16.56:10;26.12.2021
20.7;29.3;16.56:20;26.12.2021
20.7;29.3;16.56:30;26.12.2021
20.7;29.3;16.56:40;26.12.2021
20.7;29.2;16.56:50;26.12.2021
20.7;28.0;16.56:59;26.12.2021
20.8;29.5;16.57:09;26.12.2021
20.8;29.5;16.57:19;26.12.2021
20.7;29.3;16.57:46;26.12.2021
20.7;29.1;16.57:56;26.12.2021
20.7;29.2;16.58:06;26.12.2021
20.7;29.6;16.58:16;26.12.2021
20.7;29.8;16.58:26;26.12.2021
20.7;29.4;16.58:36;26.12.2021
20.7;29.8;16.58:46;26.12.2021
20.7;29.6;16.58:56;26.12.2021
20.7;29.3;16.59:06;26.12.2021
20.8;29.2;16.59:16;26.12.2021
20.8;29.7;16.59:26;26.12.2021
20.8;30.1;16.59:36;26.12.2021
20.8;29.6;16.59:46;26.12.2021
20.8;29.3;16.59:56;26.12.2021
20.8;29.2;17.00:06;26.12.2021
20.8;29.0;17.00:16;26.12.2021
20.8;29.0;17.00:26;26.12.2021
20.8;29.0;17.00:36;26.12.2021
20.7;29.0;17.00:46;26.12.2021
20.7;29.1;17.00:56;26.12.2021
20.7;29.0;17.01:06;26.12.2021
20.7;29.1;17.01:16;26.12.2021
20.7;29.2;17.01:26;26.12.2021
20.7;29.2;17.01:36;26.12.2021
20.6;29.1;17.01:46;26.12.2021
20.6;29.1;17.01:56;26.12.2021
20.6;29.2;17.02:06;26.12.2021
20.6;29.3;17.02:16;26.12.2021
20.6;29.2;17.02:26;26.12.2021
20.6;29.1;17.02:36;26.12.2021
20.6;29.3;17.02:46;26.12.2021
20.5;29.4;17.02:56;26.12.2021
20.6;29.5;17.03:06;26.12.2021
20.6;29.3;17.03:16;26.12.2021
20.5;29.3;17.03:26;26.12.2021
20.5;29.4;17.03:36;26.12.2021
20.5;29.4;17.03:46;26.12.2021
20.5;29.5;17.03:56;26.12.2021
20.5;29.5;17.04:06;26.12.2021
20.5;29.5;17.04:16;26.12.2021
20.5;29.5;17.04:26;26.12.2021
20.5;29.6;17.04:36;26.12.2021
20.5;29.7;17.04:46;26.12.2021
20.5;29.5;17.04:56;26.12.2021
20.5;29.5;17.05:06;26.12.2021
20.5;29.7;17.05:16;26.12.2021
20.5;29.7;17.05:26;26.12.2021
20.5;29.7;17.05:36;26.12.2021
20.5;29.7;17.05:46;26.12.2021
20.5;29.7;17.05:56;26.12.2021
20.5;29.7;17.06:06;26.12.2021
20.5;29.7;17.06:16;26.12.2021
20.5;29.6;17.06:26;26.12.2021
20.5;29.7;17.06:36;26.12.2021
20.5;29.7;17.06:46;26.12.2021
20.4;29.6;17.06:56;26.12.2021
20.4;29.6;17.07:06;26.12.2021
20.4;29.5;17.07:16;26.12.2021
20.4;29.5;17.07:26;26.12.2021
20.4;29.5;17.07:36;26.12.2021
20.4;29.6;17.07:46;26.12.2021
20.4;29.7;17.07:56;26.12.2021
20.4;29.7;17.08:06;26.12.2021
20.4;29.7;17.08:16;26.12.2021
20.4;29.7;17.08:26;26.12.2021
20.4;29.7;17.08:36;26.12.2021
20.4;29.8;17.08:46;26.12.2021
20.4;29.8;17.08:56;26.12.2021
20.4;29.8;17.09:06;26.12.2021
20.4;29.7;17.09:16;26.12.2021
20.4;29.7;17.09:26;26.12.2021
20.4;29.6;17.09:36;26.12.2021
20.4;29.7;17.09:46;26.12.2021
20.4;29.7;17.09:56;26.12.2021
20.4;29.7;17.10:06;26.12.2021
20.4;29.6;17.10:16;26.12.2021
20.4;29.7;17.10:26;26.12.2021
20.4;29.7;17.10:36;26.12.2021
20.4;29.8;17.10:46;26.12.2021
20.4;29.8;17.10:57;26.12.2021
20.4;29.8;17.11:07;26.12.2021
20.4;29.8;17.11:17;26.12.2021
20.4;29.6;17.11:27;26.12.2021
20.4;29.7;17.11:37;26.12.2021
20.4;29.7;17.11:47;26.12.2021
20.4;29.7;17.11:57;26.12.2021
20.4;29.7;17.12:07;26.12.2021
20.4;29.8;17.12:17;26.12.2021
20.4;29.7;17.12:27;26.12.2021
20.4;29.7;17.12:37;26.12.2021
20.4;29.8;17.12:47;26.12.2021
20.4;29.8;17.12:57;26.12.2021
20.4;29.7;17.13:07;26.12.2021
20.4;29.7;17.13:17;26.12.2021
20.4;29.7;17.13:27;26.12.2021
20.4;29.7;17.13:37;26.12.2021
20.4;29.7;17.13:47;26.12.2021
20.4;29.7;17.13:57;26.12.2021
20.4;29.7;17.14:07;26.12.2021
20.4;29.5;17.14:17;26.12.2021
20.5;29.5;17.14:27;26.12.2021
20.5;29.5;17.14:37;26.12.2021
20.5;29.5;17.14:47;26.12.2021
20.5;29.5;17.14:57;26.12.2021
20.5;29.4;17.15:07;26.12.2021
20.5;29.3;17.15:17;26.12.2021
20.5;29.3;17.15:27;26.12.2021
20.5;29.3;17.15:37;26.12.2021
20.5;29.2;17.15:47;26.12.2021
20.5;29.2;17.15:57;26.12.2021
20.5;29.3;17.16:07;26.12.2021
20.5;29.5;17.16:17;26.12.2021
20.5;29.5;17.16:27;26.12.2021
20.5;29.4;17.16:37;26.12.2021
20.5;29.4;17.16:47;26.12.2021
20.5;29.3;17.16:57;26.12.2021
20.5;29.3;17.17:07;26.12.2021
20.5;29.3;17.17:17;26.12.2021
20.5;29.2;17.17:27;26.12.2021
20.5;29.2;17.17:37;26.12.2021
20.5;29.1;17.17:47;26.12.2021
20.6;29.2;17.17:57;26.12.2021
20.5;29.3;17.18:07;26.12.2021
20.5;29.3;17.18:17;26.12.2021
20.5;29.4;17.18:27;26.12.2021
20.5;29.5;17.18:37;26.12.2021
20.5;29.3;17.18:47;26.12.2021
20.5;29.3;17.18:57;26.12.2021
20.5;29.4;17.19:07;26.12.2021
20.5;29.4;17.19:17;26.12.2021
20.5;29.6;17.19:27;26.12.2021
20.5;29.7;17.19:37;26.12.2021
20.5;29.6;17.19:47;26.12.2021
20.5;29.6;17.19:57;26.12.2021
20.5;29.5;17.20:07;26.12.2021
20.5;29.5;17.20:17;26.12.2021
20.5;29.5;17.20:27;26.12.2021
20.5;29.7;17.20:37;26.12.2021
20.5;29.7;17.20:47;26.12.2021
20.5;29.7;17.20:57;26.12.2021
20.5;29.7;17.21:07;26.12.2021
20.5;29.8;17.21:17;26.12.2021
20.5;29.8;17.21:27;26.12.2021
20.5;29.8;17.21:37;26.12.2021
20.5;29.8;17.21:47;26.12.2021
20.5;29.8;17.21:57;26.12.2021
20.5;29.8;17.22:07;26.12.2021
20.4;29.8;17.22:17;26.12.2021
20.5;29.9;17.22:27;26.12.2021
20.5;30.0;17.22:37;26.12.2021
20.5;29.9;17.22:47;26.12.2021
20.5;29.8;17.22:57;26.12.2021
20.5;29.8;17.23:07;26.12.2021
20.5;29.7;17.23:17;26.12.2021
20.5;29.6;17.23:27;26.12.2021
20.5;29.6;17.23:37;26.12.2021
20.5;29.6;17.23:47;26.12.2021
20.5;29.5;17.23:57;26.12.2021
20.5;29.6;17.24:07;26.12.2021
20.5;29.6;17.24:17;26.12.2021
20.5;29.7;17.24:27;26.12.2021
20.5;29.7;17.24:37;26.12.2021
20.5;29.7;17.24:47;26.12.2021
20.5;29.7;17.24:57;26.12.2021
20.5;29.7;17.25:07;26.12.2021
20.5;29.7;17.25:17;26.12.2021
20.5;29.7;17.25:27;26.12.2021
20.5;29.7;17.25:37;26.12.2021
20.5;29.7;17.25:47;26.12.2021
20.5;29.7;17.25:58;26.12.2021
20.5;29.5;17.26:08;26.12.2021
20.5;29.5;17.26:17;26.12.2021
20.5;29.5;17.26:27;26.12.2021
20.5;29.7;17.26:37;26.12.2021
20.5;29.7;17.26:48;26.12.2021
20.5;29.6;17.26:58;26.12.2021
20.5;29.5;17.27:08;26.12.2021
20.4;29.5;17.27:18;26.12.2021
20.4;29.6;17.27:28;26.12.2021
20.5;29.7;17.27:38;26.12.2021
20.5;29.7;17.27:48;26.12.2021
20.5;29.7;17.27:58;26.12.2021
20.5;29.7;17.28:08;26.12.2021
20.5;29.7;17.28:18;26.12.2021
20.5;29.7;17.28:28;26.12.2021
20.5;29.7;17.28:38;26.12.2021
20.5;29.7;17.28:48;26.12.2021
20.5;29.7;17.28:58;26.12.2021
20.5;29.7;17.29:08;26.12.2021
20.5;29.7;17.29:18;26.12.2021
20.5;29.8;17.29:28;26.12.2021
20.5;29.8;17.29:38;26.12.2021
20.5;29.8;17.29:48;26.12.2021
20.5;29.7;17.29:58;26.12.2021
20.5;29.8;17.30:08;26.12.2021
20.5;29.8;17.30:18;26.12.2021
20.5;29.7;17.30:28;26.12.2021
20.5;29.7;17.30:38;26.12.2021
20.5;29.7;17.30:48;26.12.2021
20.4;29.7;17.30:58;26.12.2021
20.5;29.8;17.31:08;26.12.2021
20.4;29.8;17.31:18;26.12.2021
20.5;29.6;17.31:28;26.12.2021
20.5;29.5;17.31:38;26.12.2021
20.5;29.5;17.31:48;26.12.2021
20.5;29.6;17.31:58;26.12.2021
20.5;29.6;17.32:08;26.12.2021
20.5;29.7;17.32:18;26.12.2021
20.5;29.8;17.32:28;26.12.2021
20.5;29.7;17.32:38;26.12.2021
20.5;29.6;17.32:48;26.12.2021
20.4;29.6;17.32:58;26.12.2021
20.5;29.6;17.33:08;26.12.2021
20.5;29.5;17.33:18;26.12.2021
20.5;29.5;17.33:28;26.12.2021
20.5;29.6;17.33:38;26.12.2021
20.5;29.6;17.33:48;26.12.2021
20.5;29.7;17.33:58;26.12.2021
20.5;29.6;17.34:08;26.12.2021
20.5;29.7;17.34:18;26.12.2021
20.5;29.7;17.34:28;26.12.2021
20.5;29.6;17.34:38;26.12.2021
20.4;29.5;17.34:48;26.12.2021
20.5;29.6;17.34:58;26.12.2021
20.5;29.5;17.35:08;26.12.2021
20.5;29.5;17.35:18;26.12.2021
20.5;29.5;17.35:28;26.12.2021
20.5;29.5;17.35:38;26.12.2021
20.5;29.5;17.35:48;26.12.2021
20.5;29.5;17.35:58;26.12.2021
20.5;29.5;17.36:08;26.12.2021
20.5;29.6;17.36:18;26.12.2021
20.5;29.6;17.36:28;26.12.2021
20.5;29.5;17.36:38;26.12.2021
20.5;29.4;17.36:48;26.12.2021
20.5;29.4;17.36:58;26.12.2021
20.5;29.3;17.37:08;26.12.2021
20.5;29.3;17.37:18;26.12.2021
20.5;29.3;17.37:28;26.12.2021
20.5;29.5;17.37:38;26.12.2021
20.5;29.7;17.37:48;26.12.2021
20.5;29.9;17.37:58;26.12.2021
20.5;29.9;17.38:08;26.12.2021
20.5;30.0;17.38:18;26.12.2021
20.5;30.0;17.38:28;26.12.2021
20.5;30.0;17.38:38;26.12.2021
20.6;30.0;17.38:48;26.12.2021
20.6;30.0;17.38:58;26.12.2021
20.6;30.0;17.39:08;26.12.2021
20.6;29.9;17.39:18;26.12.2021
20.6;30.0;17.39:28;26.12.2021
20.6;30.0;17.39:38;26.12.2021
20.6;29.9;17.39:48;26.12.2021
20.6;29.9;17.39:58;26.12.2021
20.6;29.9;17.40:08;26.12.2021
20.6;29.9;17.40:18;26.12.2021
20.7;29.9;17.40:28;26.12.2021
20.7;29.9;17.40:38;26.12.2021
20.7;29.9;17.40:48;26.12.2021
20.7;30.0;17.40:58;26.12.2021
20.7;30.0;17.41:08;26.12.2021
20.7;30.0;17.41:18;26.12.2021
20.7;30.0;17.41:29;26.12.2021
20.7;30.0;17.41:39;26.12.2021
20.7;30.0;17.41:49;26.12.2021
20.7;30.0;17.41:59;26.12.2021
20.7;30.0;17.42:08;26.12.2021
20.8;30.0;17.42:18;26.12.2021
20.8;30.0;17.42:29;26.12.2021
20.8;30.0;17.42:39;26.12.2021
20.8;30.0;17.42:49;26.12.2021
20.8;30.0;17.42:59;26.12.2021
20.8;30.0;17.43:09;26.12.2021
20.9;30.0;17.43:19;26.12.2021
20.9;30.1;17.43:29;26.12.2021
20.8;30.1;17.43:39;26.12.2021
20.9;30.0;17.43:49;26.12.2021
20.9;30.1;17.43:59;26.12.2021
20.9;30.1;17.44:09;26.12.2021
20.9;30.1;17.44:19;26.12.2021
20.9;30.1;17.44:29;26.12.2021
21.0;30.1;17.44:39;26.12.2021
20.9;30.0;17.44:49;26.12.2021
20.9;30.1;17.44:59;26.12.2021
21.0;30.2;17.45:09;26.12.2021
21.0;30.2;17.45:19;26.12.2021
21.0;30.2;17.45:29;26.12.2021
21.0;30.2;17.45:39;26.12.2021
21.0;30.2;17.45:49;26.12.2021
21.0;30.2;17.45:59;26.12.2021
21.0;30.1;17.46:09;26.12.2021
21.0;30.2;17.46:19;26.12.2021
21.0;30.2;17.46:29;26.12.2021
21.0;30.2;17.46:39;26.12.2021
21.0;30.2;17.46:49;26.12.2021
21.0;30.2;17.46:59;26.12.2021
21.1;30.2;17.47:09;26.12.2021
21.0;30.2;17.47:19;26.12.2021
21.0;30.2;17.47:29;26.12.2021
21.0;30.6;17.47:39;26.12.2021
21.1;30.6;17.47:49;26.12.2021
21.1;30.5;17.47:59;26.12.2021
21.0;30.4;17.48:09;26.12.2021
21.1;30.2;17.48:19;26.12.2021
21.0;30.0;17.48:29;26.12.2021
21.0;30.0;17.48:39;26.12.2021
21.0;29.7;17.48:49;26.12.2021
21.0;29.6;17.48:59;26.12.2021
21.0;29.1;17.49:09;26.12.2021
21.0;28.9;17.49:19;26.12.2021
21.0;28.8;17.49:29;26.12.2021
21.0;28.6;17.49:39;26.12.2021
21.0;28.6;17.49:49;26.12.2021
20.9;28.5;17.49:59;26.12.2021
20.9;28.5;17.50:09;26.12.2021
20.8;28.6;17.50:19;26.12.2021
20.9;28.7;17.50:29;26.12.2021
20.9;28.7;17.50:39;26.12.2021
20.9;28.7;17.50:49;26.12.2021
20.9;28.8;17.50:59;26.12.2021
20.9;28.8;17.51:09;26.12.2021
20.9;28.8;17.51:19;26.12.2021
20.9;28.7;17.51:29;26.12.2021
20.9;28.7;17.51:39;26.12.2021
20.8;28.8;17.51:49;26.12.2021
20.8;28.7;17.51:59;26.12.2021
20.8;28.6;17.52:09;26.12.2021
20.8;28.4;17.52:19;26.12.2021
20.8;28.5;17.52:29;26.12.2021
20.8;28.6;17.52:39;26.12.2021
20.8;28.6;17.52:49;26.12.2021
20.8;28.7;17.52:59;26.12.2021
20.8;28.7;17.53:09;26.12.2021
20.7;28.7;17.53:19;26.12.2021
20.8;28.8;17.53:29;26.12.2021
20.8;28.9;17.53:39;26.12.2021
20.8;28.9;17.53:49;26.12.2021
20.7;28.8;17.53:59;26.12.2021
20.7;28.7;17.54:09;26.12.2021
20.7;28.7;17.54:19;26.12.2021
20.7;28.7;17.54:29;26.12.2021
20.7;28.8;17.54:39;26.12.2021
20.7;28.9;17.54:49;26.12.2021
20.7;29.0;17.54:59;26.12.2021
20.7;29.1;17.55:09;26.12.2021
20.7;29.0;17.55:19;26.12.2021
20.7;29.0;17.55:29;26.12.2021
20.7;29.0;17.55:39;26.12.2021
20.7;29.1;17.55:49;26.12.2021
20.7;29.0;17.55:59;26.12.2021
20.7;28.9;17.56:09;26.12.2021
20.7;28.9;17.56:19;26.12.2021
20.7;28.9;17.56:29;26.12.2021
20.7;29.0;17.56:39;26.12.2021
20.7;28.9;17.56:49;26.12.2021
20.7;28.9;17.57:00;26.12.2021
20.7;28.9;17.57:10;26.12.2021
20.7;28.9;17.57:20;26.12.2021
20.7;28.9;17.57:29;26.12.2021
20.7;28.9;17.57:40;26.12.2021
20.7;28.9;17.57:50;26.12.2021
20.7;28.9;17.57:59;26.12.2021
20.7;28.9;17.58:09;26.12.2021
20.7;28.9;17.58:20;26.12.2021
20.7;29.0;17.58:30;26.12.2021
20.7;29.1;17.58:40;26.12.2021
20.7;29.1;17.58:50;26.12.2021
20.7;29.1;17.59:00;26.12.2021
20.7;29.2;17.59:10;26.12.2021
20.7;29.1;17.59:20;26.12.2021
20.7;29.1;17.59:30;26.12.2021
20.7;29.1;17.59:40;26.12.2021
20.7;29.0;17.59:50;26.12.2021
20.7;29.1;18.00:00;26.12.2021
20.7;29.0;18.00:10;26.12.2021
20.7;29.0;18.00:20;26.12.2021
20.7;29.0;18.00:30;26.12.2021
20.7;29.1;18.00:40;26.12.2021
20.7;28.9;18.00:50;26.12.2021
20.7;29.0;18.01:00;26.12.2021
20.7;29.1;18.01:10;26.12.2021
20.7;29.1;18.01:20;26.12.2021
20.7;29.0;18.01:30;26.12.2021
20.8;29.1;18.01:40;26.12.2021
20.7;29.0;18.01:50;26.12.2021
20.7;28.9;18.02:00;26.12.2021
20.8;28.9;18.02:10;26.12.2021
20.7;29.0;18.02:20;26.12.2021
20.8;29.1;18.02:30;26.12.2021
20.8;29.1;18.02:40;26.12.2021
20.8;29.1;18.02:50;26.12.2021
20.8;29.0;18.03:00;26.12.2021
20.8;29.0;18.03:10;26.12.2021
20.8;29.0;18.03:20;26.12.2021
20.7;28.9;18.03:30;26.12.2021
20.8;28.9;18.03:40;26.12.2021
20.8;29.0;18.03:50;26.12.2021
20.8;28.9;18.04:00;26.12.2021
20.8;28.9;18.04:10;26.12.2021
20.7;29.1;18.04:20;26.12.2021
20.8;29.2;18.04:30;26.12.2021
20.8;29.3;18.04:40;26.12.2021
20.8;29.3;18.04:50;26.12.2021
20.8;29.1;18.05:00;26.12.2021
20.8;28.9;18.05:10;26.12.2021
20.8;29.0;18.05:20;26.12.2021
20.8;29.2;18.05:30;26.12.2021
20.8;29.3;18.05:40;26.12.2021
20.8;29.4;18.05:50;26.12.2021
20.8;29.5;18.06:00;26.12.2021
20.8;29.5;18.06:10;26.12.2021
20.8;29.5;18.06:20;26.12.2021
20.8;29.5;18.06:30;26.12.2021
20.8;29.5;18.06:40;26.12.2021
20.8;29.5;18.06:50;26.12.2021
20.8;29.5;18.07:00;26.12.2021
20.9;29.6;18.07:10;26.12.2021
20.8;29.5;18.07:20;26.12.2021
20.8;29.4;18.07:30;26.12.2021
20.8;29.4;18.07:40;26.12.2021
20.8;29.4;18.07:50;26.12.2021
20.8;29.4;18.08:00;26.12.2021
20.8;29.4;18.08:10;26.12.2021
20.8;29.4;18.08:20;26.12.2021
20.8;29.3;18.08:30;26.12.2021
20.8;29.4;18.08:40;26.12.2021
20.8;29.3;18.08:50;26.12.2021
20.8;29.3;18.09:00;26.12.2021
20.8;29.3;18.09:10;26.12.2021
20.8;29.0;18.09:20;26.12.2021
20.8;29.0;18.09:30;26.12.2021
20.8;29.1;18.09:40;26.12.2021
20.8;29.2;18.09:50;26.12.2021
20.8;29.2;18.10:00;26.12.2021
20.8;29.2;18.10:10;26.12.2021
20.8;29.2;18.10:20;26.12.2021
20.8;29.2;18.10:30;26.12.2021
20.8;29.2;18.10:40;26.12.2021
20.8;29.2;18.10:50;26.12.2021
20.8;29.2;18.11:00;26.12.2021
20.8;29.2;18.11:10;26.12.2021
20.8;29.1;18.11:20;26.12.2021
20.8;29.1;18.11:30;26.12.2021
20.8;29.2;18.11:40;26.12.2021
20.8;29.1;18.11:50;26.12.2021
20.8;29.1;18.12:00;26.12.2021
20.8;29.2;18.12:10;26.12.2021
20.8;29.2;18.12:20;26.12.2021
20.8;29.1;18.12:30;26.12.2021
20.8;29.1;18.12:41;26.12.2021
20.8;29.1;18.12:51;26.12.2021
20.8;29.0;18.13:00;26.12.2021
20.8;29.0;18.13:10;26.12.2021
20.8;29.1;18.13:20;26.12.2021
20.8;29.1;18.13:31;26.12.2021
20.9;29.1;18.13:40;26.12.2021
20.8;29.1;18.13:51;26.12.2021
20.8;29.0;18.14:01;26.12.2021
20.8;29.1;18.14:11;26.12.2021
20.8;29.0;18.14:21;26.12.2021
20.8;28.9;18.14:31;26.12.2021
20.8;29.0;18.14:41;26.12.2021
20.8;29.0;18.14:51;26.12.2021
20.8;29.0;18.15:01;26.12.2021
20.8;29.0;18.15:11;26.12.2021
20.8;28.9;18.15:21;26.12.2021
20.8;28.9;18.15:31;26.12.2021
20.8;28.9;18.15:41;26.12.2021
20.8;28.9;18.15:51;26.12.2021
20.8;28.9;18.16:01;26.12.2021
20.9;28.9;18.16:11;26.12.2021
20.8;28.8;18.16:21;26.12.2021
20.8;28.8;18.16:31;26.12.2021
20.8;28.8;18.16:41;26.12.2021
20.8;28.8;18.16:51;26.12.2021
20.9;28.9;18.17:01;26.12.2021
20.8;28.8;18.17:11;26.12.2021
20.8;28.8;18.17:21;26.12.2021
20.8;28.8;18.17:31;26.12.2021
20.8;28.8;18.17:41;26.12.2021
20.8;28.8;18.17:51;26.12.2021
20.8;28.8;18.18:01;26.12.2021
20.8;28.8;18.18:11;26.12.2021
20.8;28.8;18.18:21;26.12.2021
20.8;28.8;18.18:31;26.12.2021
20.9;28.8;18.18:41;26.12.2021
20.8;28.8;18.18:51;26.12.2021
20.8;28.7;18.19:01;26.12.2021
20.8;28.7;18.19:11;26.12.2021
20.8;28.7;18.19:21;26.12.2021
20.8;28.6;18.19:31;26.12.2021
20.8;28.6;18.19:41;26.12.2021
20.8;28.6;18.19:51;26.12.2021
20.8;28.6;18.20:01;26.12.2021
20.8;28.6;18.20:11;26.12.2021
20.8;28.6;18.20:21;26.12.2021
20.8;28.6;18.20:31;26.12.2021
20.8;28.5;18.20:41;26.12.2021
20.8;28.6;18.20:51;26.12.2021
20.8;28.5;18.21:01;26.12.2021
20.8;28.5;18.21:11;26.12.2021
20.8;28.5;18.21:21;26.12.2021
20.8;28.5;18.21:31;26.12.2021
20.8;28.5;18.21:41;26.12.2021
20.8;28.5;18.21:51;26.12.2021
20.8;28.5;18.22:01;26.12.2021
20.8;28.4;18.22:11;26.12.2021
20.8;28.4;18.22:21;26.12.2021
20.8;28.4;18.22:31;26.12.2021
20.8;28.4;18.22:41;26.12.2021
20.8;28.4;18.22:51;26.12.2021
20.8;28.4;18.23:01;26.12.2021
20.8;28.4;18.23:11;26.12.2021
20.8;28.4;18.23:21;26.12.2021
20.8;28.4;18.23:31;26.12.2021
20.8;28.4;18.23:41;26.12.2021
20.8;28.3;18.23:51;26.12.2021
20.8;28.3;18.24:01;26.12.2021
20.8;28.2;18.24:11;26.12.2021
20.8;28.0;18.24:21;26.12.2021
20.8;28.2;18.24:31;26.12.2021
20.8;28.1;18.24:41;26.12.2021
20.8;28.1;18.24:51;26.12.2021
20.8;28.2;18.25:01;26.12.2021
20.8;28.2;18.25:11;26.12.2021
20.8;28.2;18.25:21;26.12.2021
20.8;28.2;18.25:31;26.12.2021
20.8;28.2;18.25:41;26.12.2021
20.8;28.3;18.25:51;26.12.2021
20.8;28.2;18.26:01;26.12.2021
20.8;28.2;18.26:11;26.12.2021
20.8;28.2;18.26:21;26.12.2021
20.8;28.2;18.26:31;26.12.2021
20.8;28.2;18.26:41;26.12.2021
20.8;28.2;18.26:51;26.12.2021
20.8;28.2;18.27:01;26.12.2021
20.8;28.2;18.27:11;26.12.2021
20.8;28.2;18.27:21;26.12.2021
20.8;28.2;18.27:31;26.12.2021
20.8;28.1;18.27:41;26.12.2021
20.8;27.9;18.27:51;26.12.2021
20.9;27.9;18.28:01;26.12.2021
20.8;28.0;18.28:11;26.12.2021
20.8;28.1;18.28:22;26.12.2021
20.8;28.1;18.28:32;26.12.2021
